player_id,player_name,position,ppg,fantasy_stdev,projected_ppg,last_3_avg,boom_weeks,bust_weeks,low_floor_weeks,momentum,availability_score,weekly_consistency_score,efficiency_ratio
8439,Aaron Rodgers,QB,13.624705882352941,7.537723560239407,14.798823529411763,13.072549019607845,3.0,2.0,1.0,0.8066666666666613,1.0,1.8075358924306593,0.9206614198266954
14880,Kirk Cousins,QB,10.371764705882352,9.658592182154523,13.316470588235294,11.571176470588235,2.0,7.0,4.0,-20.389999999999993,1.0,1.0738381443462854,0.7788673911122891
14881,Russell Wilson,QB,15.3225,6.305765502413531,15.420000000000002,13.764166666666668,1.0,2.0,1.0,12.466666666666665,0.47058823529411764,2.4299190945390077,0.9936770428015563
15795,DeAndre Hopkins,WR,8.647058823529411,7.44228775705586,9.68470588235294,8.938235294117648,1.0,7.0,4.0,-4.950000000000012,1.0,1.1618818172317156,0.8928571428571429
15807,Cordarrelle Patterson,RB,2.05,4.1,2.1275,5.341666666666667,0.0,3.0,2.0,-13.166666666666668,0.23529411764705882,0.5,0.963572267920094
15818,Keenan Allen,WR,10.641176470588235,9.26222562505426,9.565882352941177,9.000980392156864,5.0,9.0,4.0,27.883333333333333,1.0,1.148878995325262,1.1124092977493543
15835,Zach Ertz,TE,9.799999999999999,7.407792155250079,8.793571428571429,9.604761904761904,0.0,5.0,3.0,2.7333333333333307,0.8235294117647058,1.322931285680647,1.114450491430428
15847,Travis Kelce,TE,11.494117647058824,7.750199238425688,12.537058823529412,10.686274509803921,4.0,6.0,2.0,13.733333333333334,1.0,1.4830738273244242,0.9168113358044386
15864,Geno Smith,QB,13.885,5.884655701676414,16.554166666666667,14.015555555555556,4.0,1.0,0.0,-1.5666666666666647,0.7058823529411765,2.359526317919408,0.8387616410772716
16460,Adam Thielen,WR,9.292857142857143,9.503235423606188,6.959285714285714,7.654047619047619,1.0,6.0,5.0,22.943333333333342,0.8235294117647058,0.9778624572188896,1.3353176639638715
16737,Mike Evans,WR,13.088235294117647,11.729283990984976,11.635882352941177,12.400980392156862,6.0,6.0,4.0,11.68333333333334,1.0,1.1158596981859377,1.1248167433395682
16757,Derek Carr,QB,7.880000000000001,5.884703334351982,10.735714285714286,9.664761904761905,1.0,2.0,2.0,-12.493333333333334,0.4117647058823529,1.3390649540479749,0.7339986693280106
16800,Davante Adams,WR,12.970588235294118,11.638178804364234,12.436470588235293,12.093529411764706,4.0,5.0,4.0,14.910000000000004,1.0,1.1144860766729447,1.0429476870683947
2310331,Tyler Johnson,WR,1.25,2.5,5.8825,8.316666666666666,0.0,3.0,2.0,-28.266666666666666,0.23529411764705882,0.5,0.21249468763280918
2468609,Taysom Hill,TE,6.0200000000000005,10.555010658450326,3.9676470588235295,6.2739215686274505,1.0,12.0,9.0,-4.316666666666674,1.0,0.5703452317388611,1.5172720533728687
2576336,Ameer Abdullah,RB,13.733333333333334,7.826280512904368,9.038333333333334,10.161111111111111,0.0,2.0,2.0,21.43333333333333,0.35294117647058826,1.75477141544941,1.519454176654988
2576414,Raheem Mostert,RB,4.890000000000001,5.646326239246188,5.13,5.448333333333333,0.0,6.0,4.0,-5.583333333333333,0.5882352941176471,0.8660498513194022,0.953216374269006
2577327,Tyler Lockett,WR,7.435714285714285,5.602692641504158,9.362857142857143,8.697619047619048,0.0,7.0,2.0,-17.666666666666668,0.8235294117647058,1.3271679818077644,0.7941714983216355
2577417,Dak Prescott,QB,14.700000000000001,8.040837435657226,17.32,13.934761904761904,1.0,2.0,1.0,5.356666666666664,0.4117647058823529,1.8281677894410113,0.8487297921478061
2976212,Stefon Diggs,WR,15.24,5.6594497460947055,14.30125,15.995000000000001,1.0,0.0,0.0,-6.040000000000001,0.47058823529411764,2.6928412979576923,1.0656411152871252
2976499,Amari Cooper,WR,7.2176470588235295,7.656552364977795,8.971176470588235,7.275490196078431,1.0,9.0,6.0,-0.9833333333333396,1.0,0.942675856543229,0.8045374073831225
2976592,Sterling Shepard,WR,4.8,0.0,8.51,5.533333333333334,0.0,0.0,0.0,-0.7333333333333343,0.058823529411764705,0.0,0.564042303172738
2977187,Cooper Kupp,WR,10.294117647058824,10.944317623099858,11.171176470588236,11.779411764705882,4.0,9.0,6.0,-25.250000000000007,1.0,0.940590176707895,0.9214891264283082
2980453,Jamaal Williams,RB,2.7222222222222223,3.7963066847193003,4.848888888888889,4.166666666666667,0.0,8.0,5.0,-12.999999999999998,0.5294117647058824,0.7170712084931316,0.5614115490375802
2983509,Dare Ogunbowale,RB,0.7,0.14142135623730953,3.0300000000000002,0.75,0.0,2.0,2.0,-0.09999999999999987,0.11764705882352941,4.949747468305832,0.231023102310231
3040151,George Kittle,TE,13.641176470588235,8.682385820119476,11.022941176470589,12.219607843137254,6.0,5.0,5.0,24.16666666666667,1.0,1.5711322617082826,1.2375260152622871
3042519,Aaron Jones,RB,13.476470588235294,6.454797577361035,14.950000000000001,13.902941176470588,2.0,3.0,1.0,-7.249999999999995,1.0,2.0878223409362104,0.9014361597481801
3043078,Derrick Henry,RB,18.01764705882353,9.087507585562008,16.183529411764706,17.143137254901962,6.0,2.0,1.0,14.866666666666655,1.0,1.9826830282320196,1.1133323640593196
3043116,Demarcus Robinson,WR,5.675,2.305609102457165,9.375,9.908333333333333,1.0,1.0,0.0,-16.933333333333334,0.23529411764705882,2.4613886169828016,0.6053333333333333
3045138,Mike Williams,WR,2.857142857142857,4.217367718872813,6.534285714285715,3.6166666666666667,0.0,6.0,3.0,-5.316666666666666,0.4117647058823529,0.6774706517425739,0.4372540445999125
3045147,James Conner,RB,14.929411764705883,8.52098620362414,15.158823529411764,14.253921568627453,4.0,4.0,2.0,11.483333333333317,1.0,1.7520755705901876,0.9848661233993016
3046439,Hunter Henry,TE,7.636363636363637,5.541529162112698,9.446363636363635,8.784848484848483,0.0,5.0,1.0,-12.633333333333333,0.6470588235294118,1.378024623342826,0.8083918775863729
3046779,Jared Goff,QB,21.110000000000003,10.032784440840123,15.489166666666668,18.980833333333333,5.0,1.0,1.0,25.549999999999997,0.7058823529411765,2.1041018198365973,1.3628880400279766
3051392,Ezekiel Elliott,RB,5.925,4.810665234663498,9.5225,14.864166666666666,1.0,2.0,1.0,-35.75666666666666,0.23529411764705882,1.2316383932324173,0.6222105539511682
3051738,Marquez Valdes-Scantling,WR,7.375,5.074363671108592,6.6725,4.074999999999999,0.0,2.0,1.0,13.200000000000001,0.23529411764705882,1.4533842030263453,1.105282877482203
3051876,Evan Engram,TE,5.264705882352941,6.067839522481476,6.209411764705883,5.916666666666666,0.0,8.0,8.0,-11.083333333333334,1.0,0.8676409227447582,0.8478590375142099
3051926,Gus Edwards,RB,4.88,6.105334643662959,7.081,3.878333333333333,1.0,8.0,5.0,10.016666666666671,0.5882352941176471,0.7993009859115917,0.6891681965824036
3052587,Baker Mayfield,QB,19.71333333333333,9.323272468602939,16.448,17.086666666666666,7.0,2.0,2.0,39.4,0.8823529411764706,2.114422098004748,1.1985246433203631
3054212,Jonnu Smith,TE,16.355555555555558,7.078684749144984,10.506666666666668,17.60185185185185,4.0,0.0,0.0,-11.216666666666665,0.5294117647058824,2.31053594490574,1.55668358714044
3054850,Alvin Kamara,RB,15.605882352941178,10.877928949726325,16.222941176470588,17.637254901960784,4.0,2.0,2.0,-34.53333333333332,1.0,1.434637275630836,0.9619638130461583
3059915,Kareem Hunt,RB,11.146153846153847,7.067839767167828,11.444615384615386,11.198717948717947,1.0,6.0,2.0,-0.68333333333333,0.7647058823529411,1.5770241280696506,0.9739212259712328
3068267,Austin Ekeler,RB,7.476470588235294,6.892525789919534,7.709411764705883,8.673529411764706,0.0,7.0,5.0,-20.35,1.0,1.0847214527901792,0.9697848313749429
3116164,Mike Gesicki,TE,5.66,5.699161731732523,7.1049999999999995,3.443333333333334,0.0,8.0,4.0,22.166666666666664,0.5882352941176471,0.9931285101957236,0.796622097114708
3116165,Chris Godwin,WR,13.780000000000001,11.791032373988482,10.953,17.006666666666668,3.0,2.0,2.0,-32.266666666666666,0.5882352941176471,1.168684773557171,1.2581028028850545
3116365,Mark Andrews,TE,10.200000000000001,7.013023598990666,8.40235294117647,8.840196078431372,1.0,7.0,4.0,23.116666666666664,1.0,1.4544368568028223,1.2139456734808176
3116385,Joe Mixon,RB,13.923529411764704,11.358341065697308,13.925882352941175,15.2078431372549,6.0,4.0,4.0,-21.833333333333325,1.0,1.2258418136266729,0.9998310382698319
3116389,Samaje Perine,RB,7.2,0.2828427124746193,8.735,7.6000000000000005,0.0,1.0,0.0,-0.8000000000000007,0.11764705882352941,25.455844122715686,0.8242701774470521
3116406,Tyreek Hill,WR,12.6,7.824161296905888,14.525882352941176,12.639215686274511,3.0,4.0,2.0,-0.6666666666666696,1.0,1.610396248474932,0.8674171863610594
