player_id,player_name,ppg,fantasy_stdev,projected_ppg,last_3_avg,boom_weeks,bust_weeks,low_floor_weeks,momentum,availability_score,weekly_consistency_score,efficiency_ratio,pos_QB,pos_RB,pos_TE,pos_WR,cluster,performance_score,adjusted_score,ranked_score,draft_tier
3126486,Deebo Samuel Sr.,9.03529411764706,7.805522177957618,13.212941176470588,8.577450980392157,2.0,10.0,4.0,7.783333333333328,1.0,1.157551527194715,0.6838215653103018,False,False,False,True,1,5.932355898027796,7.118827077633355,50.0,4
3127292,Will Dissly,7.649999999999999,7.763375554486592,9.105,13.320833333333333,0.0,1.0,1.0,-22.683333333333334,0.2352941176470588,0.9853961007436938,0.8401976935749588,False,False,True,False,0,1.7469784969502087,1.7469784969502087,212.0,15
3128390,Allen Lazard,5.1875,7.008268925585926,4.765625,5.469791666666667,1.0,11.0,7.0,-4.516666666666667,0.9411764705882352,0.7401970522365905,1.0885245901639344,False,False,False,True,7,3.6076742762340617,4.329209131480874,123.0,9
3128429,Courtland Sutton,12.911764705882351,7.893630529811772,11.89470588235294,11.84313725490196,2.0,5.0,3.0,18.166666666666668,1.0,1.6357194141680005,1.085505167894763,False,False,False,True,1,6.9482845110616775,8.337941413274013,31.0,2
3128720,Nick Chubb,4.22,5.694006874399985,5.872,4.448888888888889,0.0,11.0,7.0,-3.433333333333331,0.8823529411764706,0.741130120332826,0.7186648501362398,False,True,False,False,7,3.3767009401455534,4.052041128174664,133.0,9
3139477,Patrick Mahomes,16.648235294117647,6.587712269155087,16.154117647058825,15.129803921568628,3.0,2.0,2.0,25.813333333333325,1.0,2.5271649115684407,1.0305877212147694,True,False,False,False,4,8.353723190728793,6.682978552583035,54.0,4
3139602,D'Ernest Johnson,1.7363636363636366,3.0170425012825817,2.6563636363636363,4.136666666666667,1.0,9.0,8.0,-26.40333333333333,0.6470588235294118,0.5755184541236947,0.6536618754277893,False,True,False,False,7,0.4563038418567354,0.5475646102280824,238.0,16
3728262,Ray-Ray McCloud III,7.877777777777778,5.496311894756742,7.154444444444445,8.416666666666666,0.0,5.0,1.0,-4.8499999999999925,0.5294117647058824,1.4332843420499586,1.1011026556918777,False,False,False,True,7,3.014454504190305,3.6173454050283658,141.0,10
3886598,Jauan Jennings,12.08,12.765869675483476,9.838666666666668,13.625555555555556,3.0,7.0,4.0,-23.18333333333333,0.8823529411764706,0.9462731726926,1.2278086461580158,False,False,False,True,0,3.8348357567635873,4.601802908116305,112.0,8
3895856,Christian Kirk,9.0,6.9574899688513145,11.362857142857145,9.073809523809524,0.0,3.0,1.0,-0.5166666666666693,0.4117647058823529,1.293569957023726,0.7920543122957002,False,False,False,True,0,3.852261722186644,4.622714066623973,110.0,8
3912547,Sam Darnold,17.324285714285715,9.136958519606564,15.723571428571429,16.015238095238097,5.0,4.0,1.0,18.326666666666668,0.8235294117647058,1.8960670202354928,1.101803479761959,True,False,False,False,4,8.213465485102784,6.5707723880822275,57.0,4
3915416,DJ Moore,12.705882352941176,7.535455409946641,13.251176470588236,12.902156862745098,4.0,4.0,1.0,-3.336666666666666,1.0,1.6861465779718745,0.9588493807431082,False,False,False,True,1,5.063909126206315,6.076690951447579,71.0,5
3915486,Tyler Conklin,2.3,0.9899494936611668,8.835,7.666666666666667,0.0,1.0,1.0,-10.733333333333334,0.1176470588235294,2.3233508524700843,0.2603282399547255,False,False,True,False,2,1.2508735434766218,1.2508735434766218,229.0,16
3915511,Joe Burrow,21.16705882352941,9.725214499373449,18.024117647058823,18.49882352941177,7.0,2.0,1.0,45.36,1.0,2.1765133123689058,1.1743742044972425,True,False,False,False,4,11.556918365112692,9.245534692090153,16.0,1
3916148,Tony Pollard,11.441176470588236,6.647561472405633,12.89470588235294,13.498039215686276,2.0,3.0,1.0,-34.96666666666666,1.0,1.721108788249818,0.8872770402810091,False,True,False,False,1,1.738472927536114,2.086167513043337,204.0,14
3916387,Lamar Jackson,23.96470588235294,8.723358095973605,20.725882352941177,22.438627450980395,12.0,2.0,2.0,25.943333333333324,1.0,2.747188137721207,1.1562695124027926,True,False,False,False,4,11.154487705973223,8.92359016477858,21.0,2
3916433,Jakobi Meyers,10.84,6.992730919625446,10.201333333333334,11.73,2.0,4.0,3.0,-13.350000000000003,0.8823529411764706,1.5501811988184764,1.062606195268592,False,False,False,True,1,3.53720041711112,4.244640500533344,126.0,9
3916945,Darius Slayton,6.266666666666667,6.414254958034228,5.681666666666668,9.344444444444443,0.0,2.0,2.0,-18.466666666666665,0.3529411764705882,0.9769905792125244,1.1029627456732178,False,False,False,True,0,1.4248418700456065,1.7098102440547278,214.0,15
3917315,Kyler Murray,15.844705882352942,7.793158953247921,17.271764705882354,15.056078431372548,6.0,3.0,2.0,13.406666666666672,1.0,2.033155743057109,0.917376200531299,True,False,False,False,4,7.665718780282803,6.1325750242262425,67.0,5
3918298,Josh Allen,22.29647058823529,12.5510960383827,20.44764705882353,22.23313725490196,9.0,1.0,1.0,1.076666666666675,1.0,1.7764560577060455,1.0904174218233078,True,False,False,False,4,8.497444644230864,6.797955715384692,53.0,4
3925357,Calvin Ridley,11.111764705882353,7.968836360547032,11.867647058823527,11.560196078431373,4.0,5.0,3.0,-7.623333333333333,1.0,1.3944024200190217,0.9363073110285006,False,False,False,True,1,4.565074600127134,5.478089520152561,86.0,6
3929630,Saquon Barkley,20.9,12.300812981262665,18.10235294117647,21.12745098039216,7.0,1.0,1.0,-3.866666666666674,1.0,1.6990746897653135,1.1545460453629688,False,True,False,False,4,7.401597361026628,8.881916833231953,22.0,2
3929645,Juwan Johnson,6.175,5.785387997854102,7.31625,7.483333333333333,0.0,5.0,2.0,-10.466666666666669,0.4705882352941176,1.0673441439520412,0.8440116179736886,False,False,True,False,0,2.334113514703692,2.334113514703692,196.0,13
3929785,Nick Westbrook-Ikhine,5.55,3.295957119462165,9.1875,4.45,0.0,2.0,0.0,4.399999999999999,0.2352941176470588,1.6838811303787986,0.6040816326530613,False,False,False,True,5,2.855155818194643,3.4261869818335717,150.0,10
3932905,Diontae Johnson,5.052941176470589,8.581383749653869,7.557647058823528,5.666666666666666,2.0,14.0,9.0,-10.433333333333325,1.0,0.5888259194415353,0.6685865504358656,False,False,False,True,7,3.9711561625598844,4.765387395071861,107.0,8
4032473,Rashid Shaheed,4.694117647058824,7.863083888354118,4.169411764705882,5.698039215686274,1.0,12.0,12.0,-17.066666666666666,1.0,0.5969817585198605,1.1258465011286682,False,False,False,True,7,3.0073467371624507,3.608816084594941,142.0,10
4035538,David Montgomery,13.042352941176471,7.575519395899338,11.855882352941178,13.86098039215686,3.0,3.0,3.0,-13.916666666666668,1.0,1.7216447162997637,1.1000744232200446,False,True,False,False,1,4.112707959547908,4.935249551457489,100.0,7
4035676,Zack Moss,9.1,7.161005515987261,10.97222222222222,9.944444444444445,1.0,3.0,2.0,-7.600000000000003,0.5294117647058824,1.2707712596623266,0.829367088607595,False,True,False,False,0,3.473383845057248,4.168060614068697,129.0,9
4035687,Michael Pittman Jr.,8.976470588235294,6.787997625567194,10.590588235294115,7.798039215686274,0.0,7.0,3.0,20.03333333333333,1.0,1.3224033188263284,0.8475894245723172,False,False,False,True,7,6.123311067410442,7.34797328089253,46.0,3
4035886,Khalil Herbert,0.9090909090909092,2.599405526444285,2.6563636363636363,2.271212121212121,1.0,9.0,9.0,-14.983333333333334,0.6470588235294118,0.3497303132745318,0.3422313483915127,False,True,False,False,5,1.2537963040884614,1.5045555649061537,221.0,15
4036133,T.J. Hockenson,4.917647058823529,5.985005774236734,5.960588235294118,3.83921568627451,0.0,13.0,9.0,18.33333333333333,1.0,0.8216612054063849,0.8250271390506266,False,False,True,False,7,5.789316221129021,5.789316221129021,76.0,5
4036378,Jordan Love,13.594117647058823,8.288765784801384,13.428823529411764,13.303529411764703,3.0,4.0,3.0,4.939999999999991,1.0,1.6400653607543774,1.0123089053396994,True,False,False,False,1,6.109782785375523,4.887826228300419,103.0,7
4038441,Justice Hill,6.108333333333334,6.1102683073559705,6.0825,6.905277777777779,0.0,7.0,3.0,-9.56333333333334,0.7058823529411765,0.999683324213389,1.0042471571448146,False,True,False,False,7,2.5775326290393745,3.0930391548472493,160.0,11
4038815,Rico Dowdle,10.67058823529412,6.462368442169863,10.054117647058822,10.195098039215686,2.0,5.0,3.0,8.083333333333336,1.0,1.6511884660836926,1.0613152351977535,False,True,False,False,1,5.379819036213934,6.4557828434567215,61.0,4
4038941,Justin Herbert,17.9825,5.844190644196532,17.18,16.43875,2.0,0.0,0.0,12.349999999999998,0.4705882352941176,3.0769872331008226,1.0467112922002328,True,False,False,False,1,6.944520673162882,5.555616538530305,82.0,6
4040655,Darnell Mooney,11.36470588235294,8.508153528856202,11.55235294117647,11.99313725490196,3.0,6.0,2.0,-10.683333333333334,1.0,1.3357429251609616,0.9837568104282296,False,False,False,True,1,4.277683273594857,5.133219928313828,99.0,7
4040715,Jalen Hurts,18.536470588235293,10.224715730263894,18.51529411764706,19.216470588235296,8.0,3.0,1.0,-11.56000000000001,1.0,1.812908160700217,1.0011437285550897,True,False,False,False,4,6.431545719421532,5.145236575537226,98.0,7
