season,week,player_id,player_name,team,position,fantasy_points,projected_points
2024,8,4360294,Antonio Gibson,NE,RB,0.7,5.77
2024,9,4360294,Antonio Gibson,NE,RB,2.1,5.72
2024,1,4360310,Trevor Lawrence,JAX,QB,11.28,15.48
2024,2,4360310,Trevor Lawrence,JAX,QB,13.3,14.73
2024,3,4360310,Trevor Lawrence,JAX,QB,9.42,15.57
2024,5,4360310,Trevor Lawrence,JAX,QB,21.24,15.68
2024,11,4360310,Trevor Lawrence,JAX,QB,0.0,0.0
2024,1,4360438,Brandon Aiyuk,SF,WR,4.8,13.53
2024,2,4360438,Brandon Aiyuk,SF,WR,8.3,14.16
2024,3,4360438,Brandon Aiyuk,SF,WR,9.8,17.47
2024,4,4360438,Brandon Aiyuk,SF,WR,6.8,12.95
2024,5,4360438,Brandon Aiyuk,SF,WR,22.7,13.83
2024,6,4360438,Brandon Aiyuk,SF,WR,5.7,15.23
2024,7,4360438,Brandon Aiyuk,SF,WR,4.3,13.56
2024,8,4360438,Brandon Aiyuk,SF,WR,0.0,0.0
2024,9,4360438,Brandon Aiyuk,SF,WR,0.0,0.0
2024,10,4360438,Brandon Aiyuk,SF,WR,0.0,0.0
2024,11,4360438,Brandon Aiyuk,SF,WR,0.0,0.0
2024,1,4360516,Tyrone Tracy Jr.,NYG,RB,1.7,3.99
2024,2,4360516,Tyrone Tracy Jr.,NYG,RB,0.2,4.68
2024,3,4360516,Tyrone Tracy Jr.,NYG,RB,6.0,3.43
2024,4,4360516,Tyrone Tracy Jr.,NYG,RB,3.1,4.85
2024,6,4360516,Tyrone Tracy Jr.,NYG,RB,22.7,12.32
2024,7,4360516,Tyrone Tracy Jr.,NYG,RB,6.2,8.24
2024,8,4360516,Tyrone Tracy Jr.,NYG,RB,23.0,9.88
2024,9,4360516,Tyrone Tracy Jr.,NYG,RB,7.9,13.15
2024,10,4360516,Tyrone Tracy Jr.,NYG,RB,15.4,14.99
2024,11,4360516,Tyrone Tracy Jr.,NYG,RB,0.0,0.0
2024,12,4360516,Tyrone Tracy Jr.,NYG,RB,9.0,14.02
2024,13,4360516,Tyrone Tracy Jr.,NYG,RB,14.5,15.52
2024,14,4360516,Tyrone Tracy Jr.,NYG,RB,19.3,14.52
2024,15,4360516,Tyrone Tracy Jr.,NYG,RB,4.5,13.87
2024,16,4360516,Tyrone Tracy Jr.,NYG,RB,16.9,13.61
2024,17,4360516,Tyrone Tracy Jr.,NYG,RB,9.3,12.61
2024,1,4360569,Jordan Mason,SF,RB,22.2,3.13
2024,2,4360569,Jordan Mason,SF,RB,17.4,16.76
2024,3,4360569,Jordan Mason,SF,RB,10.8,18.64
2024,4,4360569,Jordan Mason,SF,RB,24.0,17.2
2024,5,4360569,Jordan Mason,SF,RB,8.8,18.24
2024,6,4360569,Jordan Mason,SF,RB,9.2,14.24
2024,7,4360569,Jordan Mason,SF,RB,8.9,12.99
2024,8,4360569,Jordan Mason,SF,RB,1.8,16.01
2024,9,4360569,Jordan Mason,SF,RB,0.0,0.0
2024,10,4360569,Jordan Mason,SF,RB,0.5,6.79
2024,11,4360569,Jordan Mason,SF,RB,1.3,2.07
2024,12,4360569,Jordan Mason,SF,RB,2.3,1.61
2024,13,4360569,Jordan Mason,SF,RB,7.8,3.04
2024,14,4360569,Jordan Mason,SF,RB,0.0,0.0
2024,15,4360569,Jordan Mason,SF,RB,0.0,0.0
2024,16,4360569,Jordan Mason,SF,RB,0.0,0.0
2024,17,4360569,Jordan Mason,SF,RB,0.0,0.0
2024,17,4360635,Chig Okonkwo,TEN,TE,10.9,10.14
2024,1,4360761,Michael Wilson,ARI,WR,7.5,8.9
2024,2,4360761,Michael Wilson,ARI,WR,5.1,8.98
2024,3,4360761,Michael Wilson,ARI,WR,14.4,7.61
2024,6,4360761,Michael Wilson,ARI,WR,10.1,10.25
2024,7,4360761,Michael Wilson,ARI,WR,2.5,9.29
2024,10,4360761,Michael Wilson,ARI,WR,5.4,7.53
2024,5,4360797,Tutu Atwell,LAR,WR,12.5,11.38
2024,6,4360797,Tutu Atwell,LAR,WR,0.0,0.0
2024,7,4360797,Tutu Atwell,LAR,WR,11.1,10.36
2024,8,4360797,Tutu Atwell,LAR,WR,2.8,3.33
2024,2,4360939,Rashod Bateman,BAL,WR,7.0,6.6
2024,3,4360939,Rashod Bateman,BAL,WR,11.8,6.67
2024,4,4360939,Rashod Bateman,BAL,WR,3.3,7.52
2024,5,4360939,Rashod Bateman,BAL,WR,15.8,7.1
2024,6,4360939,Rashod Bateman,BAL,WR,11.1,7.86
2024,7,4360939,Rashod Bateman,BAL,WR,22.1,7.69
2024,8,4360939,Rashod Bateman,BAL,WR,3.8,7.63
2024,9,4360939,Rashod Bateman,BAL,WR,5.5,6.84
2024,10,4360939,Rashod Bateman,BAL,WR,17.4,6.84
2024,11,4360939,Rashod Bateman,BAL,WR,5.0,9.03
2024,12,4360939,Rashod Bateman,BAL,WR,12.3,8.71
2024,13,4360939,Rashod Bateman,BAL,WR,0.0,8.45
2024,14,4360939,Rashod Bateman,BAL,WR,0.0,0.0
2024,15,4360939,Rashod Bateman,BAL,WR,23.0,8.6
2024,16,4360939,Rashod Bateman,BAL,WR,8.4,9.78
2024,17,4360939,Rashod Bateman,BAL,WR,2.2,8.59
2024,1,4361050,Isaiah Likely,BAL,TE,26.1,4.96
2024,2,4361050,Isaiah Likely,BAL,TE,4.6,8.94
2024,3,4361050,Isaiah Likely,BAL,TE,1.4,8.11
2024,4,4361050,Isaiah Likely,BAL,TE,3.6,7.33
2024,5,4361050,Isaiah Likely,BAL,TE,16.3,6.29
2024,6,4361050,Isaiah Likely,BAL,TE,4.7,6.08
2024,7,4361050,Isaiah Likely,BAL,TE,3.7,5.98
2024,1,4361307,Trey McBride,ARI,TE,8.0,12.47
2024,2,4361307,Trey McBride,ARI,TE,18.7,13.02
2024,3,4361307,Trey McBride,ARI,TE,5.5,13.09
2024,4,4361307,Trey McBride,ARI,TE,0.0,0.0
2024,5,4361307,Trey McBride,ARI,TE,11.3,12.88
2024,6,4361307,Trey McBride,ARI,TE,17.6,12.47
2024,7,4361307,Trey McBride,ARI,TE,10.1,12.41
2024,8,4361307,Trey McBride,ARI,TE,21.4,11.82
2024,9,4361307,Trey McBride,ARI,TE,12.7,12.58
2024,10,4361307,Trey McBride,ARI,TE,11.1,12.17
2024,11,4361307,Trey McBride,ARI,TE,0.0,0.0
2024,12,4361307,Trey McBride,ARI,TE,25.3,12.86
2024,13,4361307,Trey McBride,ARI,TE,21.6,13.65
2024,14,4361307,Trey McBride,ARI,TE,14.0,14.22
2024,15,4361307,Trey McBride,ARI,TE,17.7,15.42
2024,16,4361307,Trey McBride,ARI,TE,5.0,16.68
2024,17,4361307,Trey McBride,ARI,TE,30.3,15.39
2024,1,4361370,Chris Olave,NO,WR,3.1,16.27
2024,2,4361370,Chris Olave,NO,WR,12.8,14.24
2024,3,4361370,Chris Olave,NO,WR,20.6,15.77
2024,4,4361370,Chris Olave,NO,WR,16.7,13.94
2024,5,4361370,Chris Olave,NO,WR,3.0,13.69
2024,6,4361370,Chris Olave,NO,WR,-0.5,11.48
2024,7,4361370,Chris Olave,NO,WR,0.0,0.0
2024,8,4361370,Chris Olave,NO,WR,18.7,11.97
2024,9,4361370,Chris Olave,NO,WR,2.3,15.74
2024,10,4361370,Chris Olave,NO,WR,0.0,0.0
2024,11,4361370,Chris Olave,NO,WR,0.0,0.0
2024,12,4361370,Chris Olave,NO,WR,0.0,0.0
2024,13,4361370,Chris Olave,NO,WR,0.0,0.0
2024,14,4361370,Chris Olave,NO,WR,0.0,0.0
2024,15,4361370,Chris Olave,NO,WR,0.0,0.0
2024,16,4361370,Chris Olave,NO,WR,0.0,0.0
2024,17,4361370,Chris Olave,NO,WR,0.0,0.0
2024,1,4361409,Jahan Dotson,PHI,WR,0.0,3.46
2024,2,4361409,Jahan Dotson,PHI,WR,1.6,9.1
2024,3,4361409,Jahan Dotson,PHI,WR,2.8,7.25
2024,4,4361409,Jahan Dotson,PHI,WR,3.1,8.67
2024,5,4361409,Jahan Dotson,PHI,WR,0.0,0.0
2024,6,4361409,Jahan Dotson,PHI,WR,3.3,1.26
2024,7,4361409,Jahan Dotson,PHI,WR,0.0,3.69
2024,8,4361409,Jahan Dotson,PHI,WR,0.0,2.96
2024,1,4361411,Pat Freiermuth,PIT,TE,6.7,8.82
2024,2,4361411,Pat Freiermuth,PIT,TE,7.9,7.85
2024,3,4361411,Pat Freiermuth,PIT,TE,7.3,7.9
2024,4,4361411,Pat Freiermuth,PIT,TE,16.7,8.03
2024,5,4361411,Pat Freiermuth,PIT,TE,9.2,8.83
2024,6,4361411,Pat Freiermuth,PIT,TE,3.6,8.1
2024,7,4361411,Pat Freiermuth,PIT,TE,7.1,7.98
2024,15,4361411,Pat Freiermuth,PIT,TE,11.2,7.75
2024,16,4361411,Pat Freiermuth,PIT,TE,4.6,9.86
2024,17,4361411,Pat Freiermuth,PIT,TE,11.0,8.2
2024,14,4361418,Will Levis,TEN,QB,7.02,17.24
2024,1,4361432,Romeo Doubs,GB,WR,9.0,9.0
2024,2,4361432,Romeo Doubs,GB,WR,9.2,9.34
2024,3,4361432,Romeo Doubs,GB,WR,2.8,6.77
2024,4,4361432,Romeo Doubs,GB,WR,7.9,9.22
2024,5,4361432,Romeo Doubs,GB,WR,0.0,0.0
2024,6,4361432,Romeo Doubs,GB,WR,19.9,10.27
2024,7,4361432,Romeo Doubs,GB,WR,17.4,10.44
2024,8,4361432,Romeo Doubs,GB,WR,10.2,12.71
2024,9,4361432,Romeo Doubs,GB,WR,6.8,11.8
2024,10,4361432,Romeo Doubs,GB,WR,0.0,0.0
2024,11,4361432,Romeo Doubs,GB,WR,2.7,10.76
2024,12,4361432,Romeo Doubs,GB,WR,8.4,9.36
2024,13,4361432,Romeo Doubs,GB,WR,0.0,0.0
2024,14,4361432,Romeo Doubs,GB,WR,0.0,0.0
2024,15,4361432,Romeo Doubs,GB,WR,19.0,9.33
2024,16,4361432,Romeo Doubs,GB,WR,4.0,9.16
2024,17,4361432,Romeo Doubs,GB,WR,14.8,9.86
2024,1,4361529,Isiah Pacheco,KC,RB,15.8,15.26
2024,2,4361529,Isiah Pacheco,KC,RB,16.1,16.41
2024,3,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,4,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,5,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,6,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,7,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,8,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,9,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,10,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,11,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,12,4361529,Isiah Pacheco,KC,RB,0.0,0.0
2024,13,4361529,Isiah Pacheco,KC,RB,5.9,11.76
2024,14,4361529,Isiah Pacheco,KC,RB,8.1,11.28
2024,15,4361529,Isiah Pacheco,KC,RB,5.7,14.95
2024,16,4361529,Isiah Pacheco,KC,RB,3.5,9.26
2024,17,4361529,Isiah Pacheco,KC,RB,1.8,8.78
2024,1,4361579,Javonte Williams,DEN,RB,3.3,12.32
2024,2,4361579,Javonte Williams,DEN,RB,11.5,11.04
2024,3,4361579,Javonte Williams,DEN,RB,6.1,12.59
2024,4,4361579,Javonte Williams,DEN,RB,10.0,10.22
2024,5,4361579,Javonte Williams,DEN,RB,16.1,12.68
2024,6,4361579,Javonte Williams,DEN,RB,4.6,12.39
2024,7,4361579,Javonte Williams,DEN,RB,26.1,12.78
2024,8,4361579,Javonte Williams,DEN,RB,9.2,14.96
2024,9,4361579,Javonte Williams,DEN,RB,10.4,12.45
2024,10,4361579,Javonte Williams,DEN,RB,2.7,11.27
2024,11,4361579,Javonte Williams,DEN,RB,18.7,9.15
2024,12,4361579,Javonte Williams,DEN,RB,2.4,10.93
2024,13,4361579,Javonte Williams,DEN,RB,7.4,11.65
2024,14,4361579,Javonte Williams,DEN,RB,0.0,0.0
2024,15,4361579,Javonte Williams,DEN,RB,4.3,10.96
2024,16,4361579,Javonte Williams,DEN,RB,12.3,11.48
2024,17,4361579,Javonte Williams,DEN,RB,2.0,8.95
2024,1,4361741,Brock Purdy,SF,QB,10.34,16.62
2024,2,4361741,Brock Purdy,SF,QB,13.96,18.03
2024,3,4361741,Brock Purdy,SF,QB,25.78,18.95
2024,4,4361741,Brock Purdy,SF,QB,14.62,17.97
2024,5,4361741,Brock Purdy,SF,QB,13.06,19.17
2024,7,4361741,Brock Purdy,SF,QB,17.18,18.03
2024,8,4361741,Brock Purdy,SF,QB,26.0,20.23
2024,9,4361741,Brock Purdy,SF,QB,0.0,0.0
2024,10,4361741,Brock Purdy,SF,QB,23.82,19.24
2024,11,4361741,Brock Purdy,SF,QB,18.36,19.89
2024,12,4361741,Brock Purdy,SF,QB,0.0,0.0
2024,13,4361741,Brock Purdy,SF,QB,2.16,19.24
2024,14,4361741,Brock Purdy,SF,QB,22.1,18.35
2024,15,4361741,Brock Purdy,SF,QB,3.98,19.34
2024,16,4361741,Brock Purdy,SF,QB,21.12,17.39
2024,17,4361741,Brock Purdy,SF,QB,30.28,18.55
2024,1,4361777,Zamir White,LV,RB,4.6,13.2
2024,2,4361777,Zamir White,LV,RB,6.8,10.66
2024,3,4361777,Zamir White,LV,RB,3.4,13.55
2024,4,4361777,Zamir White,LV,RB,3.0,10.41
2024,5,4361777,Zamir White,LV,RB,0.0,0.0
2024,6,4361777,Zamir White,LV,RB,0.0,0.0
2024,7,4361777,Zamir White,LV,RB,3.7,9.2
2024,1,4362238,Chase Brown,CIN,RB,5.3,11.33
2024,2,4362238,Chase Brown,CIN,RB,3.1,8.35
2024,3,4362238,Chase Brown,CIN,RB,8.9,7.5
2024,4,4362238,Chase Brown,CIN,RB,23.2,7.7
2024,5,4362238,Chase Brown,CIN,RB,16.4,9.15
2024,6,4362238,Chase Brown,CIN,RB,14.4,11.28
2024,7,4362238,Chase Brown,CIN,RB,7.3,13.15
2024,8,4362238,Chase Brown,CIN,RB,11.4,11.54
2024,9,4362238,Chase Brown,CIN,RB,26.7,15.32
2024,10,4362238,Chase Brown,CIN,RB,22.4,15.7
2024,11,4362238,Chase Brown,CIN,RB,19.3,16.03
2024,12,4362238,Chase Brown,CIN,RB,0.0,0.0
2024,13,4362238,Chase Brown,CIN,RB,19.0,16.45
2024,14,4362238,Chase Brown,CIN,RB,24.3,19.31
2024,15,4362238,Chase Brown,CIN,RB,26.3,17.95
2024,16,4362238,Chase Brown,CIN,RB,13.9,19.0
2024,17,4362238,Chase Brown,CIN,RB,13.1,17.04
2024,1,4362249,Jayden Reed,GB,WR,33.1,11.81
2024,2,4362249,Jayden Reed,GB,WR,6.6,11.5
2024,3,4362249,Jayden Reed,GB,WR,10.9,8.65
2024,4,4362249,Jayden Reed,GB,WR,27.1,12.36
2024,5,4362249,Jayden Reed,GB,WR,13.7,15.41
2024,6,4362249,Jayden Reed,GB,WR,14.8,14.83
2024,7,4362249,Jayden Reed,GB,WR,3.0,14.7
2024,8,4362249,Jayden Reed,GB,WR,7.5,15.3
2024,9,4362249,Jayden Reed,GB,WR,16.3,13.37
2024,10,4362249,Jayden Reed,GB,WR,0.0,0.0
2024,11,4362249,Jayden Reed,GB,WR,9.8,11.88
2024,12,4362249,Jayden Reed,GB,WR,5.6,11.86
2024,13,4362249,Jayden Reed,GB,WR,19.7,12.2
2024,14,4362249,Jayden Reed,GB,WR,0.0,12.92
2024,15,4362249,Jayden Reed,GB,WR,11.1,11.26
2024,16,4362249,Jayden Reed,GB,WR,11.1,11.3
2024,17,4362249,Jayden Reed,GB,WR,1.6,11.96
2024,1,4362628,Ja'Marr Chase,CIN,WR,12.2,16.66
2024,2,4362628,Ja'Marr Chase,CIN,WR,7.5,18.91
2024,3,4362628,Ja'Marr Chase,CIN,WR,29.8,18.68
2024,4,4362628,Ja'Marr Chase,CIN,WR,17.5,18.0
2024,5,4362628,Ja'Marr Chase,CIN,WR,41.3,16.22
2024,6,4362628,Ja'Marr Chase,CIN,WR,12.2,18.36
2024,7,4362628,Ja'Marr Chase,CIN,WR,17.6,18.08
2024,8,4362628,Ja'Marr Chase,CIN,WR,20.4,18.71
2024,9,4362628,Ja'Marr Chase,CIN,WR,11.3,18.92
2024,10,4362628,Ja'Marr Chase,CIN,WR,55.4,21.65
2024,11,4362628,Ja'Marr Chase,CIN,WR,26.5,20.19
2024,12,4362628,Ja'Marr Chase,CIN,WR,0.0,0.0
2024,13,4362628,Ja'Marr Chase,CIN,WR,20.6,20.25
2024,14,4362628,Ja'Marr Chase,CIN,WR,45.1,20.97
2024,15,4362628,Ja'Marr Chase,CIN,WR,18.4,21.93
2024,16,4362628,Ja'Marr Chase,CIN,WR,22.4,21.74
2024,17,4362628,Ja'Marr Chase,CIN,WR,19.2,22.15
2024,2,4362887,Justin Fields,PIT,QB,11.38,18.8
2024,5,4362887,Justin Fields,PIT,QB,15.94,20.15
2024,6,4362887,Justin Fields,PIT,QB,23.7,19.28
2024,7,4362887,Justin Fields,PIT,QB,0.0,0.92
2024,8,4362887,Justin Fields,PIT,QB,0.0,0.0
2024,9,4362887,Justin Fields,PIT,QB,0.0,0.0
2024,1,4366031,Tank Dell,HOU,WR,8.9,13.39
2024,2,4366031,Tank Dell,HOU,WR,2.3,13.13
2024,3,4366031,Tank Dell,HOU,WR,11.2,12.09
2024,4,4366031,Tank Dell,HOU,WR,0.0,0.0
2024,5,4366031,Tank Dell,HOU,WR,7.3,10.78
2024,6,4366031,Tank Dell,HOU,WR,18.7,13.0
2024,7,4366031,Tank Dell,HOU,WR,0.0,14.58
2024,8,4366031,Tank Dell,HOU,WR,13.5,13.34
2024,9,4366031,Tank Dell,HOU,WR,18.6,13.03
2024,10,4366031,Tank Dell,HOU,WR,8.3,11.71
2024,11,4366031,Tank Dell,HOU,WR,9.8,11.82
2024,12,4366031,Tank Dell,HOU,WR,10.2,10.95
2024,13,4366031,Tank Dell,HOU,WR,3.3,11.59
2024,14,4366031,Tank Dell,HOU,WR,0.0,0.0
2024,15,4366031,Tank Dell,HOU,WR,6.1,9.78
2024,16,4366031,Tank Dell,HOU,WR,21.8,9.09
2024,17,4366031,Tank Dell,HOU,WR,0.0,0.0
2024,4,4368003,Andrei Iosivas,CIN,WR,3.9,8.15
2024,5,4368003,Andrei Iosivas,CIN,WR,4.9,6.43
2024,8,4368003,Andrei Iosivas,CIN,WR,0.0,9.55
2024,8,4369863,Cedric Tillman,CLE,WR,28.9,9.48
2024,9,4369863,Cedric Tillman,CLE,WR,19.5,10.53
2024,10,4369863,Cedric Tillman,CLE,WR,0.0,0.0
2024,11,4369863,Cedric Tillman,CLE,WR,7.7,12.03
2024,12,4369863,Cedric Tillman,CLE,WR,2.8,10.93
2024,13,4369863,Cedric Tillman,CLE,WR,0.0,0.0
2024,15,4369863,Cedric Tillman,CLE,WR,0.0,0.0
2024,16,4369863,Cedric Tillman,CLE,WR,0.0,0.0
2024,17,4369863,Cedric Tillman,CLE,WR,0.0,0.0
2024,1,4372016,Jaylen Waddle,MIA,WR,16.2,13.74
2024,2,4372016,Jaylen Waddle,MIA,WR,8.5,14.65
2024,3,4372016,Jaylen Waddle,MIA,WR,6.6,10.98
2024,4,4372016,Jaylen Waddle,MIA,WR,7.6,9.77
2024,5,4372016,Jaylen Waddle,MIA,WR,8.6,9.13
2024,6,4372016,Jaylen Waddle,MIA,WR,0.0,0.0
2024,7,4372016,Jaylen Waddle,MIA,WR,2.1,9.89
2024,8,4372016,Jaylen Waddle,MIA,WR,8.5,13.6
2024,9,4372016,Jaylen Waddle,MIA,WR,7.6,12.7
2024,10,4372016,Jaylen Waddle,MIA,WR,8.6,11.02
2024,11,4372016,Jaylen Waddle,MIA,WR,5.7,10.46
2024,12,4372016,Jaylen Waddle,MIA,WR,28.4,10.49
2024,13,4372016,Jaylen Waddle,MIA,WR,11.3,13.04
2024,14,4372016,Jaylen Waddle,MIA,WR,20.9,11.26
2024,15,4372016,Jaylen Waddle,MIA,WR,0.0,12.47
2024,16,4372016,Jaylen Waddle,MIA,WR,0.0,0.0
2024,17,4372016,Jaylen Waddle,MIA,WR,0.0,0.0
2024,1,4372019,Jerome Ford,CLE,RB,18.9,11.89
2024,2,4372019,Jerome Ford,CLE,RB,7.4,13.92
2024,3,4372019,Jerome Ford,CLE,RB,10.0,13.7
2024,4,4372019,Jerome Ford,CLE,RB,15.5,13.17
2024,5,4372019,Jerome Ford,CLE,RB,7.9,13.08
2024,6,4372019,Jerome Ford,CLE,RB,1.4,11.18
2024,7,4372019,Jerome Ford,CLE,RB,0.0,0.0
2024,8,4372019,Jerome Ford,CLE,RB,0.0,0.0
2024,15,4372019,Jerome Ford,CLE,RB,18.4,8.56
2024,16,4372019,Jerome Ford,CLE,RB,24.1,9.88
2024,17,4372019,Jerome Ford,CLE,RB,2.2,13.75
2024,12,4372096,Luke Schoonmaker,DAL,TE,14.5,8.46
2024,13,4372096,Luke Schoonmaker,DAL,TE,8.3,9.12
2024,9,4372414,Elijah Moore,CLE,WR,5.8,8.13
2024,10,4372414,Elijah Moore,CLE,WR,0.0,0.0
2024,11,4372414,Elijah Moore,CLE,WR,18.6,9.73
2024,12,4372414,Elijah Moore,CLE,WR,5.1,8.69
2024,13,4372414,Elijah Moore,CLE,WR,19.2,10.19
2024,14,4372414,Elijah Moore,CLE,WR,6.4,11.05
2024,15,4372414,Elijah Moore,CLE,WR,1.9,10.23
2024,16,4372414,Elijah Moore,CLE,WR,4.1,8.37
2024,17,4372414,Elijah Moore,CLE,WR,1.1,6.94
2024,14,4372561,Isaac Guerendo,SF,RB,26.8,12.55
2024,15,4372561,Isaac Guerendo,SF,RB,11.5,14.97
2024,16,4372561,Isaac Guerendo,SF,RB,0.0,0.0
2024,17,4372561,Isaac Guerendo,SF,RB,13.9,14.51
2024,1,4373626,Tyler Allgeier,ATL,RB,2.1,7.48
2024,2,4373626,Tyler Allgeier,ATL,RB,7.5,6.24
2024,3,4373626,Tyler Allgeier,ATL,RB,3.2,6.71
2024,4,4373626,Tyler Allgeier,ATL,RB,10.0,5.74
2024,5,4373626,Tyler Allgeier,ATL,RB,5.5,7.55
2024,6,4373626,Tyler Allgeier,ATL,RB,19.8,8.16
2024,7,4373626,Tyler Allgeier,ATL,RB,5.5,9.98
2024,8,4373626,Tyler Allgeier,ATL,RB,3.3,8.11
2024,9,4373626,Tyler Allgeier,ATL,RB,7.8,8.61
2024,10,4373626,Tyler Allgeier,ATL,RB,5.9,8.01
2024,11,4373626,Tyler Allgeier,ATL,RB,0.9,6.3
2024,12,4373626,Tyler Allgeier,ATL,RB,0.0,0.0
2024,13,4373626,Tyler Allgeier,ATL,RB,3.2,7.3
2024,14,4373626,Tyler Allgeier,ATL,RB,12.3,6.04
2024,15,4373626,Tyler Allgeier,ATL,RB,4.3,6.59
2024,16,4373626,Tyler Allgeier,ATL,RB,4.1,7.06
2024,17,4373626,Tyler Allgeier,ATL,RB,1.9,6.55
2024,1,4373678,Khalil Shakir,BUF,WR,13.2,9.34
2024,2,4373678,Khalil Shakir,BUF,WR,10.6,9.14
2024,3,4373678,Khalil Shakir,BUF,WR,19.2,9.73
2024,4,4373678,Khalil Shakir,BUF,WR,10.2,11.92
2024,5,4373678,Khalil Shakir,BUF,WR,0.0,0.0
2024,6,4373678,Khalil Shakir,BUF,WR,3.9,0.0
2024,7,4373678,Khalil Shakir,BUF,WR,13.5,8.03
2024,8,4373678,Khalil Shakir,BUF,WR,19.9,11.41
2024,9,4373678,Khalil Shakir,BUF,WR,11.0,12.24
2024,10,4373678,Khalil Shakir,BUF,WR,11.8,12.89
2024,11,4373678,Khalil Shakir,BUF,WR,15.0,12.33
2024,12,4373678,Khalil Shakir,BUF,WR,0.0,0.0
2024,13,4373678,Khalil Shakir,BUF,WR,7.0,12.63
2024,14,4373678,Khalil Shakir,BUF,WR,21.6,14.44
2024,15,4373678,Khalil Shakir,BUF,WR,15.9,14.43
2024,16,4373678,Khalil Shakir,BUF,WR,4.2,13.99
2024,17,4373678,Khalil Shakir,BUF,WR,5.5,13.76
2024,1,4374302,Amon-Ra St. Brown,DET,WR,4.3,19.41
2024,2,4374302,Amon-Ra St. Brown,DET,WR,22.9,18.33
2024,3,4374302,Amon-Ra St. Brown,DET,WR,20.5,17.98
2024,4,4374302,Amon-Ra St. Brown,DET,WR,20.78,15.49
2024,5,4374302,Amon-Ra St. Brown,DET,WR,0.0,0.0
2024,6,4374302,Amon-Ra St. Brown,DET,WR,13.7,17.05
2024,7,4374302,Amon-Ra St. Brown,DET,WR,25.2,15.16
2024,8,4374302,Amon-Ra St. Brown,DET,WR,8.7,16.86
2024,9,4374302,Amon-Ra St. Brown,DET,WR,18.6,18.12
2024,10,4374302,Amon-Ra St. Brown,DET,WR,18.0,16.35
2024,11,4374302,Amon-Ra St. Brown,DET,WR,38.7,16.45
2024,12,4374302,Amon-Ra St. Brown,DET,WR,12.2,17.47
2024,13,4374302,Amon-Ra St. Brown,DET,WR,12.3,19.42
2024,14,4374302,Amon-Ra St. Brown,DET,WR,10.3,17.49
2024,15,4374302,Amon-Ra St. Brown,DET,WR,37.3,17.18
2024,16,4374302,Amon-Ra St. Brown,DET,WR,19.0,17.95
2024,17,4374302,Amon-Ra St. Brown,DET,WR,20.0,17.46
2024,1,4379399,James Cook,BUF,RB,13.3,17.27
2024,2,4379399,James Cook,BUF,RB,28.5,15.11
2024,3,4379399,James Cook,BUF,RB,18.7,16.33
2024,4,4379399,James Cook,BUF,RB,5.8,15.79
2024,5,4379399,James Cook,BUF,RB,17.9,15.55
2024,6,4379399,James Cook,BUF,RB,0.0,0.0
2024,7,4379399,James Cook,BUF,RB,9.2,15.64
2024,8,4379399,James Cook,BUF,RB,28.3,16.1
2024,9,4379399,James Cook,BUF,RB,11.9,16.67
2024,10,4379399,James Cook,BUF,RB,15.5,15.39
2024,11,4379399,James Cook,BUF,RB,19.7,14.77
2024,12,4379399,James Cook,BUF,RB,0.0,0.0
2024,13,4379399,James Cook,BUF,RB,19.0,15.5
2024,14,4379399,James Cook,BUF,RB,4.9,16.57
2024,15,4379399,James Cook,BUF,RB,26.3,14.3
2024,16,4379399,James Cook,BUF,RB,27.6,17.02
2024,17,4379399,James Cook,BUF,RB,11.3,15.93
2024,1,4385690,Dalton Kincaid,BUF,TE,2.1,11.54
2024,2,4385690,Dalton Kincaid,BUF,TE,7.3,10.54
2024,3,4385690,Dalton Kincaid,BUF,TE,13.1,10.35
2024,4,4385690,Dalton Kincaid,BUF,TE,9.7,10.87
2024,5,4385690,Dalton Kincaid,BUF,TE,5.4,10.44
2024,6,4385690,Dalton Kincaid,BUF,TE,11.1,9.58
2024,7,4385690,Dalton Kincaid,BUF,TE,8.2,9.36
2024,8,4385690,Dalton Kincaid,BUF,TE,13.1,11.58
2024,9,4385690,Dalton Kincaid,BUF,TE,7.2,11.42
2024,10,4385690,Dalton Kincaid,BUF,TE,4.4,12.34
2024,11,4385690,Dalton Kincaid,BUF,TE,0.0,0.0
2024,12,4385690,Dalton Kincaid,BUF,TE,0.0,0.0
2024,13,4385690,Dalton Kincaid,BUF,TE,0.0,0.0
2024,14,4385690,Dalton Kincaid,BUF,TE,0.0,0.0
2024,15,4385690,Dalton Kincaid,BUF,TE,9.3,9.66
2024,16,4385690,Dalton Kincaid,BUF,TE,5.5,10.19
2024,17,4385690,Dalton Kincaid,BUF,TE,4.4,10.54
2024,16,4421446,Craig Reynolds,DET,RB,3.3,5.04
2024,17,4421446,Craig Reynolds,DET,RB,8.6,5.53
