season,week,player_id,player_name,team,position,fantasy_points,projected_points
2022,15,4040715,Jalen Hurts,PHI,QB,34.7,26.24
2022,15,4360294,Antonio Gibson,WSH,RB,4.7,11.02
2022,15,2577327,Tyler Lockett,SEA,WR,13.8,14.2
2022,15,15795,DeAndre Hopkins,ARI,WR,13.0,14.52
2022,15,4361411,Pat Freiermuth,PIT,TE,0.0,10.65
2022,15,4426388,Jameson Williams,DET,WR,0.0,4.93
2022,15,4373626,Tyler Allgeier,ATL,RB,22.6,7.53
2022,15,3910544,Joshua Kelley,LAC,RB,10.1,5.23
2022,15,4360635,Chigoziem Okonkwo,TEN,TE,10.0,7.78
2022,15,3042519,Aaron Jones,GB,RB,20.6,15.47
2022,15,3051392,Ezekiel Elliott,None,RB,15.1,13.9
2022,15,4038941,Justin Herbert,LAC,QB,8.72,18.83
2022,15,4372016,Jaylen Waddle,MIA,WR,20.4,14.13
2022,15,4036133,T.J. Hockenson,MIN,TE,8.3,11.51
2022,15,4239934,AJ Dillon,GB,RB,22.1,9.22
2022,15,4426354,George Pickens,PIT,WR,7.3,8.37
2022,15,3125116,D'Onta Foreman,CHI,RB,0.9,11.25
2022,15,4035656,Ben Skowronek,LAR,WR,1.3,8.13
2022,15,4240600,Kadarius Toney,KC,WR,1.5,6.22
2022,15,3059722,Zay Jones,JAX,WR,34.9,13.37
2022,15,4567156,Treylon Burks,TEN,WR,0.0,0.0
2022,15,3916945,Darius Slayton,NYG,WR,7.3,10.18
2022,15,3115394,DJ Chark,DET,WR,2.8,8.81
2022,15,3116593,Dalvin Cook,MIN,RB,27.0,16.86
2022,15,4259545,D'Andre Swift,DET,RB,12.5,12.67
2022,15,4047646,A.J. Brown,PHI,WR,27.1,15.92
2022,15,3139477,Patrick Mahomes,KC,QB,32.74,21.51
2022,15,4243537,Gabe Davis,BUF,WR,9.6,11.23
2022,15,4242214,Clyde Edwards-Helaire,KC,RB,0.0,0.0
2022,15,4241478,DeVonta Smith,PHI,WR,17.6,14.24
2022,15,4361370,Chris Olave,NO,WR,8.3,13.73
2022,15,16782,Jerick McKinnon,KC,RB,34.2,12.01
2022,15,2573401,Tyler Higbee,LAR,TE,12.7,8.39
2022,15,4361529,Isiah Pacheco,KC,RB,8.7,13.51
2022,15,3046779,Jared Goff,DET,QB,14.08,13.93
2022,15,2580216,DeAndre Carter,LAC,WR,1.5,1.41
2022,15,3930086,Dawson Knox,BUF,TE,21.8,7.78
2022,15,3054850,Alvin Kamara,NO,RB,12.4,15.34
2022,15,3126486,Deebo Samuel,SF,WR,0.0,0.0
2022,15,4240021,Cam Akers,LAR,RB,13.0,10.22
2022,15,3040151,George Kittle,SF,TE,25.3,11.43
2022,15,3120348,JuJu Smith-Schuster,NE,WR,16.8,12.83
2022,15,4040655,Darnell Mooney,CHI,WR,0.0,0.0
2022,15,3915511,Joe Burrow,CIN,QB,24.8,20.41
2022,15,15807,Cordarrelle Patterson,ATL,RB,12.2,9.88
2022,15,4569618,Garrett Wilson,NYJ,WR,13.8,13.37
2022,15,4258595,Cole Kmet,CHI,TE,6.5,8.92
2022,15,4241479,Tua Tagovailoa,MIA,QB,18.06,17.91
2022,15,4371733,Kenneth Gainwell,PHI,RB,3.4,4.02
2022,15,2974858,Kenny Golladay,None,WR,0.0,1.75
2022,15,15920,Latavius Murray,DEN,RB,21.2,12.91
2022,15,4242335,Jonathan Taylor,IND,RB,2.3,18.34
2022,15,3929630,Saquon Barkley,NYG,RB,23.0,16.68
2022,15,3121422,Terry McLaurin,WSH,WR,13.0,15.66
2022,15,3128429,Courtland Sutton,DEN,WR,0.0,0.0
2022,15,4241372,Marquise Brown,ARI,WR,5.9,12.58
2022,15,3117256,Dalton Schultz,HOU,TE,3.5,10.52
2022,15,2576414,Raheem Mostert,MIA,RB,16.6,11.44
2022,15,3045144,Tyler Boyd,CIN,WR,14.5,8.87
2022,15,16757,Derek Carr,NO,QB,19.24,13.7
2022,15,15864,Geno Smith,SEA,QB,15.32,16.84
2022,15,4036348,Michael Gallup,DAL,WR,1.2,10.38
2022,15,3116389,Samaje Perine,DEN,RB,3.4,7.57
2022,15,4241457,Najee Harris,PIT,RB,14.6,12.72
2022,15,15818,Keenan Allen,LAC,WR,16.6,16.31
2022,15,4047650,DK Metcalf,SEA,WR,12.5,16.02
2022,15,2576925,Darren Waller,NYG,TE,13.8,8.19
2022,15,3059915,Kareem Hunt,CLE,RB,3.7,7.6
2022,15,2577417,Dak Prescott,DAL,QB,20.24,16.58
2022,15,4360438,Brandon Aiyuk,SF,WR,3.9,14.02
2022,15,3916433,Jakobi Meyers,LV,WR,4.7,10.67
2022,15,3115378,Russell Gage,TB,WR,25.9,7.88
2022,15,3123076,David Njoku,CLE,TE,5.8,10.04
2022,15,2576980,Marcus Mariota,PHI,QB,0.0,0.0
2022,15,3843945,Foster Moreau,LV,TE,4.0,1.07
2022,15,4035687,Michael Pittman Jr.,IND,WR,19.0,14.21
2022,15,4040761,Devin Singletary,HOU,RB,10.0,8.97
2022,15,4046692,Chase Claypool,CHI,WR,0.0,0.0
2022,15,16790,Jarvis Landry,NO,WR,0.0,8.38
2022,15,4242433,Joshua Palmer,LAC,WR,9.9,9.56
2022,15,3930066,Van Jefferson,LAR,WR,5.2,9.2
2022,15,4241389,CeeDee Lamb,DAL,WR,19.7,15.92
2022,15,3128720,Nick Chubb,CLE,RB,9.9,13.8
2022,15,3916387,Lamar Jackson,BAL,QB,0.0,0.0
2022,15,4039050,Devin Duvernay,BAL,WR,4.9,6.7
2022,15,2979843,Kenyan Drake,BAL,RB,0.0,0.0
2022,15,4036131,Noah Fant,SEA,TE,14.2,6.42
2022,15,14876,Ryan Tannehill,TEN,QB,10.7,15.05
2022,16,3043078,Derrick Henry,TEN,RB,18.6,21.96
2022,16,3116385,Joe Mixon,CIN,RB,17.8,15.39
2022,16,4035538,David Montgomery,DET,RB,10.4,13.43
2022,16,4374302,Amon-Ra St. Brown,DET,WR,14.6,18.03
2022,16,3116165,Chris Godwin,TB,WR,14.3,14.94
2022,16,3895856,Christian Kirk,JAX,WR,5.6,12.06
2022,16,4035886,Khalil Herbert,CHI,RB,2.3,5.81
2022,16,16733,Odell Beckham Jr.,None,WR,0.0,0.0
2022,16,2468609,Taysom Hill,NO,TE,11.6,8.76
2022,16,3122840,Deshaun Watson,CLE,QB,11.8,13.88
2022,16,4360310,Trevor Lawrence,JAX,QB,18.26,14.4
2022,16,4048244,Alexander Mattison,MIN,RB,1.7,3.67
2022,16,4427728,Zonovan Knight,NYJ,RB,2.3,11.66
2022,16,3051876,Evan Engram,JAX,TE,18.3,9.61
2022,16,4035676,Zack Moss,IND,RB,8.0,11.33
2022,16,4262921,Justin Jefferson,MIN,WR,31.3,20.88
2022,16,4239996,Travis Etienne Jr.,JAX,RB,14.2,13.99
2022,16,3916148,Tony Pollard,DAL,RB,14.0,14.9
2022,16,3128390,Allen Lazard,NYJ,WR,11.1,10.37
2022,16,4241474,Brian Robinson Jr.,WSH,RB,5.8,7.98
2022,16,15847,Travis Kelce,KC,TE,17.3,18.03
2022,16,3116406,Tyreek Hill,MIA,WR,14.3,22.36
2022,16,4362887,Justin Fields,CHI,QB,9.86,19.05
2022,16,2977187,Cooper Kupp,LAR,WR,0.0,0.0
2022,16,4240455,Deon Jackson,IND,RB,3.9,7.86
2022,16,4241416,Chuba Hubbard,CAR,RB,12.5,9.25
2022,16,15839,Marquise Goodwin,SEA,WR,0.0,9.04
2022,16,3929645,Juwan Johnson,NO,TE,1.9,7.27
2022,16,4362628,Ja'Marr Chase,CIN,WR,13.9,19.34
2022,16,3115364,Leonard Fournette,None,RB,25.2,12.1
2022,16,3045147,James Conner,ARI,RB,25.0,19.21
2022,16,16731,Brandin Cooks,DAL,WR,13.4,9.91
2022,16,4241463,Jerry Jeudy,DEN,WR,17.7,12.71
2022,16,3121023,Dallas Goedert,PHI,TE,9.7,10.01
2022,16,4426502,Drake London,ATL,WR,14.6,10.09
2022,16,4567048,Kenneth Walker III,SEA,RB,12.5,15.01
2022,16,2980453,Jamaal Williams,NO,RB,3.4,9.88
2022,16,14880,Kirk Cousins,MIN,QB,24.16,18.02
2022,16,4372485,Rondale Moore,ARI,WR,0.0,0.0
2022,16,4362630,Terrace Marshall Jr.,CAR,WR,7.5,6.79
2022,16,3915486,Tyler Conklin,NYJ,TE,7.4,6.8
2022,16,2576581,Chris Moore,HOU,WR,4.5,9.68
2022,16,3068267,Austin Ekeler,LAC,RB,23.9,18.04
2022,16,3915416,DJ Moore,CHI,WR,20.1,11.99
2022,16,4239993,Tee Higgins,CIN,WR,26.8,13.51
2022,16,3932905,Diontae Johnson,PIT,WR,11.4,12.43
2022,16,4040715,Jalen Hurts,PHI,QB,0.0,0.0
2022,16,4360294,Antonio Gibson,WSH,RB,5.1,8.95
2022,16,2577327,Tyler Lockett,SEA,WR,0.0,0.0
2022,16,15795,DeAndre Hopkins,ARI,WR,1.4,14.32
2022,16,4361411,Pat Freiermuth,PIT,TE,13.6,9.57
2022,16,4373626,Tyler Allgeier,ATL,RB,15.7,8.2
2022,16,3910544,Joshua Kelley,LAC,RB,5.2,6.88
2022,16,4360635,Chigoziem Okonkwo,TEN,TE,2.0,6.61
2022,16,4038524,Gardner Minshew,IND,QB,22.7,16.51
2022,16,3117251,Christian McCaffrey,SF,RB,13.8,21.59
2022,16,16737,Mike Evans,TB,WR,5.9,12.96
2022,16,3116365,Mark Andrews,BAL,TE,7.5,12.31
2022,16,3045138,Mike Williams,LAC,WR,11.6,13.52
2022,16,4047365,Josh Jacobs,LV,RB,6.0,20.01
2022,16,16460,Adam Thielen,None,WR,1.6,10.92
2022,16,2330,Tom Brady,TB,QB,11.34,17.07
2022,16,15880,Robert Woods,None,WR,7.0,5.83
2022,16,3051738,Marquez Valdes-Scantling,KC,WR,0.0,8.5
2022,16,4240657,Michael Carter,NYJ,RB,10.0,8.77
2022,16,15072,Marvin Jones Jr.,JAX,WR,4.5,6.32
2022,16,4367209,Greg Dulcich,DEN,TE,13.9,8.0
2022,16,3917792,Daniel Jones,NYG,QB,20.76,17.62
2022,16,16800,Davante Adams,LV,WR,3.5,17.51
2022,16,2976212,Stefon Diggs,BUF,WR,4.6,16.4
2022,16,4241985,J.K. Dobbins,BAL,RB,5.9,11.8
2022,16,3918298,Josh Allen,BUF,QB,22.98,22.32
2022,16,4045163,Miles Sanders,CAR,RB,6.1,13.14
2022,16,2976499,Amari Cooper,CLE,WR,13.2,10.78
2022,16,4569173,Rhamondre Stevenson,NE,RB,3.3,16.56
2022,16,3121427,Curtis Samuel,WSH,WR,16.4,8.6
2022,16,3918639,Gerald Everett,LAC,TE,0.0,9.29
2022,16,4697815,Rachaad White,TB,RB,15.3,11.34
2022,16,3122976,Jeff Wilson Jr.,MIA,RB,11.0,8.96
2022,16,4248528,Christian Watson,GB,WR,10.9,12.99
2022,16,4379399,James Cook,BUF,RB,17.8,8.53
2022,16,4249836,Pierre Strong Jr.,NE,RB,3.0,4.65
2022,16,3054850,Alvin Kamara,NO,RB,19.0,16.07
2022,16,3126486,Deebo Samuel,SF,WR,0.0,0.0
2022,16,4240021,Cam Akers,LAR,RB,34.7,10.51
2022,16,3040151,George Kittle,SF,TE,30.0,10.54
2022,16,3120348,JuJu Smith-Schuster,NE,WR,5.7,14.23
2022,16,4040655,Darnell Mooney,CHI,WR,0.0,0.0
2022,16,3915511,Joe Burrow,CIN,QB,23.5,18.67
2022,16,15807,Cordarrelle Patterson,ATL,RB,4.1,10.42
2022,16,4569618,Garrett Wilson,NYJ,WR,5.0,12.1
2022,16,4258595,Cole Kmet,CHI,TE,7.7,7.64
2022,16,4241479,Tua Tagovailoa,MIA,QB,10.4,19.2
2022,16,4371733,Kenneth Gainwell,PHI,RB,9.8,5.18
2022,16,2974858,Kenny Golladay,None,WR,0.0,1.54
2022,16,15920,Latavius Murray,DEN,RB,7.0,12.34
2022,16,3116593,Dalvin Cook,MIN,RB,10.7,19.61
2022,16,4259545,D'Andre Swift,DET,RB,3.5,13.55
2022,16,4047646,A.J. Brown,PHI,WR,16.3,16.89
2022,16,3139477,Patrick Mahomes,KC,QB,23.76,24.02
2022,16,4243537,Gabe Davis,BUF,WR,11.5,9.78
2022,16,4242214,Clyde Edwards-Helaire,KC,RB,0.0,0.0
2022,16,4241478,DeVonta Smith,PHI,WR,31.3,14.07
2022,16,4361370,Chris Olave,NO,WR,0.0,0.0
2022,16,16782,Jerick McKinnon,KC,RB,12.8,13.61
2022,16,2573401,Tyler Higbee,LAR,TE,30.4,7.67
2022,16,4361529,Isiah Pacheco,KC,RB,10.0,12.09
2022,16,3046779,Jared Goff,DET,QB,25.7,15.47
2022,16,2580216,DeAndre Carter,LAC,WR,0.0,2.15
2022,16,3930086,Dawson Knox,BUF,TE,12.8,7.92
2022,16,4035687,Michael Pittman Jr.,IND,WR,7.9,13.29
2022,16,4040761,Devin Singletary,HOU,RB,20.5,11.38
2022,16,4046692,Chase Claypool,CHI,WR,0.0,0.0
2022,16,16790,Jarvis Landry,NO,WR,0.0,0.0
2022,16,4242433,Joshua Palmer,LAC,WR,3.6,8.66
2022,16,3930066,Van Jefferson,LAR,WR,4.9,7.35
2022,16,4241389,CeeDee Lamb,DAL,WR,34.0,14.12
2022,16,3128720,Nick Chubb,CLE,RB,11.2,16.96
2022,16,3916387,Lamar Jackson,BAL,QB,0.0,0.0
2022,16,4039050,Devin Duvernay,BAL,WR,0.0,0.0
2022,16,2979843,Kenyan Drake,BAL,RB,0.0,0.0
2022,16,4036131,Noah Fant,SEA,TE,9.2,8.59
2022,16,4240703,Kenny Pickett,PIT,QB,12.66,14.58
2022,16,3042519,Aaron Jones,GB,RB,5.4,16.69
2022,16,3051392,Ezekiel Elliott,None,RB,13.1,12.61
2022,16,4038941,Justin Herbert,LAC,QB,5.5,18.09
2022,16,4372016,Jaylen Waddle,MIA,WR,25.3,13.9
2022,16,4036133,T.J. Hockenson,MIN,TE,35.9,12.23
2022,16,4239934,AJ Dillon,GB,RB,12.8,9.71
2022,16,4426354,George Pickens,PIT,WR,16.7,7.84
2022,16,3125116,D'Onta Foreman,CHI,RB,22.5,10.42
2022,16,4035656,Ben Skowronek,LAR,WR,0.0,0.0
2022,16,4240600,Kadarius Toney,KC,WR,7.8,5.66
2022,16,3059722,Zay Jones,JAX,WR,2.1,11.67
2022,16,4567156,Treylon Burks,TEN,WR,1.5,7.75
2022,16,3916945,Darius Slayton,NYG,WR,11.9,11.35
2022,16,3115394,DJ Chark,DET,WR,14.8,9.41
2022,16,4241457,Najee Harris,PIT,RB,15.5,13.25
2022,16,15818,Keenan Allen,LAC,WR,21.4,15.92
2022,16,4047650,DK Metcalf,SEA,WR,15.1,18.02
2022,16,2576925,Darren Waller,NYG,TE,9.8,8.92
2022,16,3059915,Kareem Hunt,CLE,RB,5.2,7.31
2022,16,2577417,Dak Prescott,DAL,QB,27.98,15.64
2022,16,4360438,Brandon Aiyuk,SF,WR,13.1,11.51
2022,16,3916433,Jakobi Meyers,LV,WR,20.3,10.16
2022,16,3115378,Russell Gage,TB,WR,11.5,5.02
2022,16,3123076,David Njoku,CLE,TE,3.4,8.35
2022,16,2576980,Marcus Mariota,PHI,QB,0.0,0.0
2022,16,3843945,Foster Moreau,LV,TE,3.9,1.08
2022,16,4242335,Jonathan Taylor,IND,RB,0.0,0.0
2022,16,3929630,Saquon Barkley,NYG,RB,27.3,18.0
2022,16,3121422,Terry McLaurin,WSH,WR,17.7,14.07
2022,16,3128429,Courtland Sutton,DEN,WR,11.4,11.56
2022,16,4241372,Marquise Brown,ARI,WR,8.8,11.47
2022,16,3117256,Dalton Schultz,HOU,TE,7.3,9.87
2022,16,2576414,Raheem Mostert,MIA,RB,4.9,10.26
2022,16,3045144,Tyler Boyd,CIN,WR,5.1,8.24
2022,16,16757,Derek Carr,NO,QB,6.36,14.74
2022,16,15864,Geno Smith,SEA,QB,12.2,19.48
2022,16,4036348,Michael Gallup,DAL,WR,13.6,8.82
2022,16,3116389,Samaje Perine,DEN,RB,5.2,6.72
2022,17,4362628,Ja'Marr Chase,CIN,WR,0.0,20.36
2022,17,3115364,Leonard Fournette,None,RB,8.7,13.74
2022,17,3045147,James Conner,ARI,RB,14.0,19.28
2022,17,16731,Brandin Cooks,DAL,WR,7.9,11.32
2022,17,4241463,Jerry Jeudy,DEN,WR,10.8,13.59
2022,17,3121023,Dallas Goedert,PHI,TE,7.5,10.43
2022,17,4426502,Drake London,ATL,WR,9.7,10.87
2022,17,4567048,Kenneth Walker III,SEA,RB,15.2,12.98
2022,17,2980453,Jamaal Williams,NO,RB,22.7,12.14
2022,17,14880,Kirk Cousins,MIN,QB,7.9,19.02
2022,17,4372485,Rondale Moore,ARI,WR,0.0,0.0
2022,17,4362630,Terrace Marshall Jr.,CAR,WR,3.5,5.65
2022,17,3915486,Tyler Conklin,NYJ,TE,14.0,8.73
2022,17,2576581,Chris Moore,HOU,WR,5.1,10.06
2022,17,4262921,Justin Jefferson,MIN,WR,2.5,22.97
2022,17,4239996,Travis Etienne Jr.,JAX,RB,23.0,16.1
2022,17,3916148,Tony Pollard,DAL,RB,0.0,0.0
2022,17,3128390,Allen Lazard,NYJ,WR,10.9,11.75
2022,17,4241474,Brian Robinson Jr.,WSH,RB,8.7,14.55
2022,17,15847,Travis Kelce,KC,TE,11.3,16.68
2022,17,3116406,Tyreek Hill,MIA,WR,15.7,19.42
2022,17,4362887,Justin Fields,CHI,QB,16.2,23.0
2022,17,2977187,Cooper Kupp,LAR,WR,0.0,0.0
2022,17,4240455,Deon Jackson,IND,RB,1.0,6.1
2022,17,4241416,Chuba Hubbard,CAR,RB,9.5,8.76
2022,17,3929645,Juwan Johnson,NO,TE,11.2,8.08
2022,17,4372071,Hassan Haskins,TEN,RB,7.3,9.92
2022,17,3043078,Derrick Henry,TEN,RB,0.0,0.0
2022,17,3116385,Joe Mixon,CIN,RB,0.0,16.57
2022,17,4035538,David Montgomery,DET,RB,5.6,13.5
2022,17,4374302,Amon-Ra St. Brown,DET,WR,10.2,19.21
2022,17,3116165,Chris Godwin,TB,WR,21.0,14.74
2022,17,3895856,Christian Kirk,JAX,WR,4.1,14.04
2022,17,4035886,Khalil Herbert,CHI,RB,3.1,7.6
2022,17,16733,Odell Beckham Jr.,None,WR,0.0,0.0
2022,17,2468609,Taysom Hill,NO,TE,13.56,6.33
2022,17,3122840,Deshaun Watson,CLE,QB,21.86,14.89
2022,17,4360310,Trevor Lawrence,JAX,QB,4.48,18.55
2022,17,4048244,Alexander Mattison,MIN,RB,5.5,4.29
2022,17,4427728,Zonovan Knight,NYJ,RB,6.4,11.63
2022,17,3051876,Evan Engram,JAX,TE,3.9,12.47
2022,17,4035676,Zack Moss,IND,RB,7.4,11.88
2022,17,3068267,Austin Ekeler,LAC,RB,32.1,17.54
2022,17,3915416,DJ Moore,CHI,WR,23.7,12.22
2022,17,4239993,Tee Higgins,CIN,WR,0.0,14.28
2022,17,3932905,Diontae Johnson,PIT,WR,5.5,11.74
2022,17,4040715,Jalen Hurts,PHI,QB,0.0,0.0
2022,17,4360294,Antonio Gibson,WSH,RB,0.0,0.0
2022,17,2577327,Tyler Lockett,SEA,WR,3.5,14.12
2022,17,15795,DeAndre Hopkins,ARI,WR,0.0,0.0
2022,17,4361411,Pat Freiermuth,PIT,TE,6.6,9.76
2022,17,4373626,Tyler Allgeier,ATL,RB,16.5,12.97
2022,17,3910544,Joshua Kelley,LAC,RB,5.6,5.98
2022,17,4360635,Chigoziem Okonkwo,TEN,TE,5.4,6.09
2022,17,4038524,Gardner Minshew,IND,QB,12.96,17.26
2022,17,3117251,Christian McCaffrey,SF,RB,31.3,21.9
2022,17,16737,Mike Evans,TB,WR,48.7,12.53
2022,17,3116365,Mark Andrews,BAL,TE,19.0,11.07
2022,17,3045138,Mike Williams,LAC,WR,16.4,13.29
2022,17,4047365,Josh Jacobs,LV,RB,19.5,13.71
2022,17,16460,Adam Thielen,None,WR,2.6,10.91
2022,17,2330,Tom Brady,TB,QB,37.68,17.23
2022,17,15880,Robert Woods,None,WR,14.9,6.94
2022,17,3051738,Marquez Valdes-Scantling,KC,WR,4.8,4.86
2022,17,4240657,Michael Carter,NYJ,RB,2.5,9.65
2022,17,15072,Marvin Jones Jr.,JAX,WR,12.1,7.32
2022,17,4367209,Greg Dulcich,DEN,TE,0.0,0.0
2022,17,3917792,Daniel Jones,NYG,QB,36.18,17.34
2022,17,16800,Davante Adams,LV,WR,34.3,17.12
2022,17,2976212,Stefon Diggs,BUF,WR,0.0,16.89
2022,17,4241985,J.K. Dobbins,BAL,RB,9.3,9.35
2022,17,3918298,Josh Allen,BUF,QB,0.0,22.08
2022,17,4045163,Miles Sanders,CAR,RB,6.1,14.14
2022,17,2976499,Amari Cooper,CLE,WR,25.5,13.11
2022,17,4569173,Rhamondre Stevenson,NE,RB,7.1,14.84
2022,17,3121427,Curtis Samuel,WSH,WR,1.6,9.68
2022,17,3918639,Gerald Everett,LAC,TE,10.5,7.75
2022,17,4697815,Rachaad White,TB,RB,9.8,10.11
2022,17,3122976,Jeff Wilson Jr.,MIA,RB,10.6,8.51
2022,17,4248528,Christian Watson,GB,WR,2.1,13.92
2022,17,4379399,James Cook,BUF,RB,0.0,7.87
2022,17,4249836,Pierre Strong Jr.,NE,RB,0.0,0.08
2022,17,3054850,Alvin Kamara,NO,RB,9.0,14.8
2022,17,3126486,Deebo Samuel,SF,WR,0.0,0.0
2022,17,4240021,Cam Akers,LAR,RB,14.3,14.09
2022,17,3040151,George Kittle,SF,TE,12.3,12.83
2022,17,3120348,JuJu Smith-Schuster,NE,WR,4.1,12.37
2022,17,4040655,Darnell Mooney,CHI,WR,0.0,0.0
2022,17,3915511,Joe Burrow,CIN,QB,0.0,20.43
2022,17,15807,Cordarrelle Patterson,ATL,RB,20.4,10.63
2022,17,4569618,Garrett Wilson,NYJ,WR,4.8,14.11
2022,17,4258595,Cole Kmet,CHI,TE,10.7,10.75
2022,17,4241479,Tua Tagovailoa,MIA,QB,0.0,0.0
2022,17,4371733,Kenneth Gainwell,PHI,RB,3.7,6.31
2022,17,2974858,Kenny Golladay,None,WR,0.0,0.0
2022,17,15920,Latavius Murray,DEN,RB,11.2,11.24
2022,17,3042519,Aaron Jones,GB,RB,13.3,15.52
2022,17,3051392,Ezekiel Elliott,None,RB,9.7,15.97
2022,17,4038941,Justin Herbert,LAC,QB,16.68,17.07
2022,17,4372016,Jaylen Waddle,MIA,WR,8.2,14.1
2022,17,4036133,T.J. Hockenson,MIN,TE,12.9,14.51
2022,17,4239934,AJ Dillon,GB,RB,10.1,11.82
2022,17,4426354,George Pickens,PIT,WR,4.9,7.63
2022,17,3125116,D'Onta Foreman,CHI,RB,3.5,10.49
2022,17,4035656,Ben Skowronek,LAR,WR,0.0,0.0
2022,17,4240600,Kadarius Toney,KC,WR,9.1,5.87
2022,17,3059722,Zay Jones,JAX,WR,5.4,12.77
2022,17,4567156,Treylon Burks,TEN,WR,12.6,8.56
2022,17,3916945,Darius Slayton,NYG,WR,1.4,10.09
2022,17,3115394,DJ Chark,DET,WR,7.6,8.96
2022,17,4241457,Najee Harris,PIT,RB,20.3,12.63
2022,17,15818,Keenan Allen,LAC,WR,11.8,16.09
2022,17,4047650,DK Metcalf,SEA,WR,1.3,15.82
2022,17,2576925,Darren Waller,NYG,TE,16.2,9.49
2022,17,3059915,Kareem Hunt,CLE,RB,0.9,6.52
2022,17,2577417,Dak Prescott,DAL,QB,14.38,17.46
2022,17,4360438,Brandon Aiyuk,SF,WR,26.7,12.5
2022,17,3916433,Jakobi Meyers,LV,WR,16.9,10.86
2022,17,3115378,Russell Gage,TB,WR,6.3,9.27
2022,17,3123076,David Njoku,CLE,TE,3.1,9.97
2022,17,2576980,Marcus Mariota,PHI,QB,0.0,0.0
2022,17,3843945,Foster Moreau,LV,TE,8.5,2.12
2022,17,3116593,Dalvin Cook,MIN,RB,6.4,16.64
2022,17,4259545,D'Andre Swift,DET,RB,27.7,12.85
2022,17,4047646,A.J. Brown,PHI,WR,19.7,15.81
2022,17,3139477,Patrick Mahomes,KC,QB,25.52,20.36
2022,17,4243537,Gabe Davis,BUF,WR,0.0,11.49
2022,17,4242214,Clyde Edwards-Helaire,KC,RB,0.0,0.0
2022,17,4241478,DeVonta Smith,PHI,WR,20.5,13.81
2022,17,4361370,Chris Olave,NO,WR,8.2,11.63
2022,17,16782,Jerick McKinnon,KC,RB,22.6,11.69
2022,17,2573401,Tyler Higbee,LAR,TE,4.1,9.58
2022,17,4361529,Isiah Pacheco,KC,RB,12.9,11.75
2022,17,3046779,Jared Goff,DET,QB,22.4,18.27
2022,17,2580216,DeAndre Carter,LAC,WR,3.4,2.1
2022,17,3930086,Dawson Knox,BUF,TE,0.0,10.0
2022,17,4035687,Michael Pittman Jr.,IND,WR,16.1,13.25
2022,17,4040761,Devin Singletary,HOU,RB,0.0,9.66
2022,17,4046692,Chase Claypool,CHI,WR,0.0,9.86
2022,17,16790,Jarvis Landry,NO,WR,0.0,0.0
2022,17,4242433,Joshua Palmer,LAC,WR,0.0,8.42
2022,17,3930066,Van Jefferson,LAR,WR,10.7,7.17
2022,17,4241389,CeeDee Lamb,DAL,WR,21.0,16.2
2022,17,3128720,Nick Chubb,CLE,RB,12.6,13.36
2022,17,3916387,Lamar Jackson,BAL,QB,0.0,0.0
2022,17,4039050,Devin Duvernay,BAL,WR,0.0,0.0
2022,17,2979843,Kenyan Drake,BAL,RB,0.0,0.0
2022,17,4036131,Noah Fant,SEA,TE,6.0,8.25
2022,17,4240703,Kenny Pickett,PIT,QB,10.92,12.37
2022,17,4242335,Jonathan Taylor,IND,RB,0.0,0.0
2022,17,3929630,Saquon Barkley,NYG,RB,7.3,20.36
2022,17,3121422,Terry McLaurin,WSH,WR,5.7,12.36
2022,17,3128429,Courtland Sutton,DEN,WR,8.4,12.15
2022,17,4241372,Marquise Brown,ARI,WR,12.1,15.34
2022,17,3117256,Dalton Schultz,HOU,TE,24.6,9.8
2022,17,2576414,Raheem Mostert,MIA,RB,23.1,8.48
2022,17,3045144,Tyler Boyd,CIN,WR,0.0,7.65
2022,17,16757,Derek Carr,NO,QB,0.0,0.0
2022,17,15864,Geno Smith,SEA,QB,17.12,16.26
2022,17,4036348,Michael Gallup,DAL,WR,6.9,9.37
2022,17,3116389,Samaje Perine,DEN,RB,0.0,7.27
2023,1,3929630,Saquon Barkley,PHI,RB,9.3,0.0
2023,1,4569618,Garrett Wilson,NYJ,WR,14.4,0.0
2023,1,4040715,Jalen Hurts,PHI,QB,12.5,0.0
2023,1,4360238,Dameon Pierce,HOU,RB,6.7,0.0
2023,1,4036133,T.J. Hockenson,MIN,TE,11.5,12.53
2023,1,16737,Mike Evans,TB,WR,18.6,0.0
2023,1,4426502,Drake London,ATL,WR,0.0,0.0
2023,1,4239934,AJ Dillon,GB,RB,5.6,0.0
2023,1,4567156,Treylon Burks,TEN,WR,4.7,0.0
2023,1,3120348,JuJu Smith-Schuster,NE,WR,7.3,0.0
2023,1,4569987,Jaylen Warren,PIT,RB,6.8,0.0
2023,1,4428557,Tyjae Spears,TEN,RB,3.8,0.0
2023,1,4242214,Clyde Edwards-Helaire,KC,RB,3.9,5.5
2023,1,4362249,Jayden Reed,GB,WR,6.6,0.0
2023,1,3116406,Tyreek Hill,MIA,WR,44.5,0.0
2023,1,3116385,Joe Mixon,HOU,RB,10.3,0.0
2023,1,4241478,DeVonta Smith,PHI,WR,17.7,0.0
2023,1,4697815,Rachaad White,TB,RB,6.9,0.0
2023,1,4360310,Trevor Lawrence,JAX,QB,17.74,0.0
2023,1,3121023,Dallas Goedert,PHI,TE,0.0,0.0
